account_id,occurred_at,standard_qty,gloss_qty,poster_qty,total,standard_amt_usd,gloss_amt_usd,poster_amt_usd,total_amt_usd
2781.0,2016-10-17 00:00:00,68.0,3.0,0.0,71.0,339.32,22.47,0.0,361.79
2781.0,2016-12-14 00:00:00,146.0,429.0,574.0,1149.0,728.54,3213.21,4660.88,8602.63
2791.0,2014-12-22 00:00:00,485.0,677.0,214.0,1376.0,2420.15,5070.73,1737.68,9228.56
2791.0,2015-01-21 00:00:00,545.0,593.0,70.0,1208.0,2719.55,4441.57,568.4,7729.52
2791.0,2015-02-20 00:00:00,363.0,587.0,199.0,1149.0,1811.37,4396.63,1615.88,7823.88
2791.0,2015-04-21 00:00:00,419.0,617.0,228.0,1264.0,2090.81,4621.33,1851.36,8563.5
2791.0,2015-05-20 00:00:00,260.0,585.0,167.0,1012.0,1297.4,4381.65,1356.04,7035.09
2801.0,2016-10-31 00:00:00,0.0,368.0,300.0,668.0,0.0,2756.32,2436.0,5192.32
2801.0,2016-11-29 00:00:00,0.0,598.0,319.0,917.0,0.0,4479.02,2590.28,7069.3
2801.0,2016-12-29 00:00:00,0.0,657.0,284.0,941.0,0.0,4920.93,2306.08,7227.01
2811.0,2015-01-25 00:00:00,0.0,495.0,240.0,735.0,0.0,3707.55,1948.8,5656.35
2811.0,2015-02-23 00:00:00,59.0,560.0,282.0,901.0,294.41,4194.4,2289.84,6778.65
2811.0,2015-03-24 00:00:00,83.0,449.0,414.0,946.0,414.17,3363.01,3361.68,7138.86
2811.0,2015-04-23 00:00:00,46.0,726.0,466.0,1238.0,229.54,5437.74,3783.92,9451.2
2811.0,2015-05-22 00:00:00,0.0,503.0,376.0,879.0,0.0,3767.47,3053.12,6820.59
2811.0,2015-06-21 00:00:00,30.0,362.0,342.0,734.0,149.7,2711.38,2777.04,5638.12
2811.0,2015-07-21 00:00:00,96.0,1082.0,249.0,1427.0,479.04,8104.18,2021.88,10605.1
2811.0,2015-08-19 00:00:00,5.0,502.0,0.0,507.0,24.95,3759.98,0.0,3784.93
2811.0,2015-11-15 00:00:00,47.0,525.0,323.0,895.0,234.53,3932.25,2622.76,6789.54
2811.0,2015-12-15 00:00:00,46.0,795.0,326.0,1167.0,229.54,5954.55,2647.12,8831.21
2811.0,2016-01-13 00:00:00,0.0,517.0,713.0,1230.0,0.0,3872.33,5789.56,9661.89
2811.0,2016-02-11 00:00:00,67.0,451.0,202.0,720.0,334.33,3377.99,1640.24,5352.56
2811.0,2016-03-12 00:00:00,0.0,962.0,296.0,1258.0,0.0,7205.38,2403.52,9608.9
2811.0,2016-04-11 00:00:00,0.0,550.0,772.0,1322.0,0.0,4119.5,6268.64,10388.14
2811.0,2016-05-11 00:00:00,0.0,1342.0,355.0,1697.0,0.0,10051.58,2882.6,12934.18
2811.0,2016-08-07 00:00:00,48.0,605.0,385.0,1038.0,239.52,4531.45,3126.2,7897.17
2811.0,2016-09-05 00:00:00,5.0,258.0,266.0,529.0,24.95,1932.42,2159.92,4117.29
2811.0,2016-10-05 00:00:00,0.0,506.0,0.0,506.0,0.0,3789.94,0.0,3789.94
2811.0,2016-11-03 00:00:00,3394.0,558.0,296.0,4248.0,16936.06,4179.42,2403.52,23519.0
2811.0,2016-12-03 00:00:00,146.0,1388.0,503.0,2037.0,728.54,10396.12,4084.36,15209.02
2811.0,2017-01-01 00:00:00,5.0,521.0,322.0,848.0,24.95,3902.29,2614.64,6541.88
2821.0,2014-12-09 00:00:00,22.0,612.0,284.0,918.0,109.78,4583.88,2306.08,6999.74
2821.0,2015-01-07 00:00:00,52.0,476.0,339.0,867.0,259.48,3565.24,2752.68,6577.4
2821.0,2015-02-05 00:00:00,118.0,423.0,264.0,805.0,588.82,3168.27,2143.68,5900.77
2821.0,2015-03-07 00:00:00,76.0,560.0,210.0,846.0,379.24,4194.4,1705.2,6278.84
2821.0,2015-04-06 00:00:00,0.0,564.0,599.0,1163.0,0.0,4224.36,4863.88,9088.24
2821.0,2015-07-03 00:00:00,1956.0,421.0,401.0,2778.0,9760.44,3153.29,3256.12,16169.85
2821.0,2015-08-01 00:00:00,65.0,407.0,308.0,780.0,324.35,3048.43,2500.96,5873.74
2821.0,2015-08-31 00:00:00,91.0,443.0,277.0,811.0,454.09,3318.07,2249.24,6021.4
2821.0,2015-09-30 00:00:00,71.0,437.0,562.0,1070.0,354.29,3273.13,4563.44,8190.86
2821.0,2015-11-28 00:00:00,1277.0,499.0,0.0,1776.0,6372.23,3737.51,0.0,10109.74
2821.0,2016-04-25 00:00:00,467.0,504.0,1014.0,1985.0,2330.33,3774.96,8233.68,14338.97
2821.0,2016-05-24 00:00:00,48.0,1048.0,401.0,1497.0,239.52,7849.52,3256.12,11345.16
2821.0,2016-07-21 00:00:00,0.0,509.0,61.0,570.0,0.0,3812.41,495.32,4307.73
2821.0,2016-08-20 00:00:00,42.0,535.0,300.0,877.0,209.58,4007.15,2436.0,6652.73
2821.0,2016-09-18 00:00:00,0.0,474.0,177.0,651.0,0.0,3550.26,1437.24,4987.5
2821.0,2016-10-17 00:00:00,82.0,512.0,383.0,977.0,409.18,3834.88,3109.96,7354.02
2821.0,2016-11-15 00:00:00,146.0,468.0,330.0,944.0,728.54,3505.32,2679.6,6913.46
2831.0,2015-06-19 00:00:00,0.0,0.0,36.0,36.0,0.0,0.0,292.32,292.32
2831.0,2015-07-18 00:00:00,1132.0,0.0,204.0,1336.0,5648.68,0.0,1656.48,7305.16
2831.0,2015-08-17 00:00:00,190.0,0.0,58.0,248.0,948.1,0.0,470.96,1419.06
2831.0,2015-09-15 00:00:00,156.0,43.0,15.0,214.0,778.44,322.07,121.8,1222.31
2831.0,2015-10-15 00:00:00,84.0,101.0,89.0,274.0,419.16,756.49,722.68,1898.33
2831.0,2015-11-14 00:00:00,56.0,64.0,85.0,205.0,279.44,479.36,690.2,1449.0
2831.0,2015-12-13 00:00:00,77.0,0.0,1027.0,1104.0,384.23,0.0,8339.24,8723.47
2831.0,2016-01-11 00:00:00,0.0,16.0,0.0,16.0,0.0,119.84,0.0,119.84
2831.0,2016-02-09 00:00:00,0.0,153.0,62.0,215.0,0.0,1145.97,503.44,1649.41
2831.0,2016-03-10 00:00:00,0.0,110.0,0.0,110.0,0.0,823.9,0.0,823.9
2831.0,2016-04-08 00:00:00,0.0,0.0,74.0,74.0,0.0,0.0,600.88,600.88
2831.0,2016-05-08 00:00:00,57.0,11.0,104.0,172.0,284.43,82.39,844.48,1211.3
2831.0,2016-06-06 00:00:00,41.0,0.0,36.0,77.0,204.59,0.0,292.32,496.91
2831.0,2016-08-05 00:00:00,0.0,0.0,34.0,34.0,0.0,0.0,276.08,276.08
2831.0,2016-11-01 00:00:00,308.0,69.0,147.0,524.0,1536.92,516.81,1193.64,3247.37
2831.0,2016-11-30 00:00:00,41.0,171.0,16.0,228.0,204.59,1280.79,129.92,1615.3
2841.0,2014-12-29 00:00:00,152.0,558.0,0.0,710.0,758.48,4179.42,0.0,4937.9
2841.0,2015-01-25 00:00:00,0.0,396.0,0.0,396.0,0.0,2966.04,0.0,2966.04
2841.0,2015-04-23 00:00:00,0.0,0.0,751.0,751.0,0.0,0.0,6098.12,6098.12
2841.0,2015-07-20 00:00:00,187.0,918.0,296.0,1401.0,933.13,6875.82,2403.52,10212.47
2841.0,2015-09-16 00:00:00,0.0,620.0,200.0,820.0,0.0,4643.8,1624.0,6267.8
2841.0,2015-10-15 00:00:00,71.0,588.0,377.0,1036.0,354.29,4404.12,3061.24,7819.65
2841.0,2015-11-14 00:00:00,246.0,493.0,0.0,739.0,1227.54,3692.57,0.0,4920.11
2841.0,2015-12-13 00:00:00,207.0,440.0,131.0,778.0,1032.93,3295.6,1063.72,5392.25
2841.0,2016-01-12 00:00:00,72.0,680.0,338.0,1090.0,359.28,5093.2,2744.56,8197.04
2841.0,2016-02-10 00:00:00,58.0,503.0,315.0,876.0,289.42,3767.47,2557.8,6614.69
2841.0,2016-03-10 00:00:00,0.0,473.0,0.0,473.0,0.0,3542.77,0.0,3542.77
2841.0,2016-04-08 00:00:00,292531.0,492.0,301.0,293324.0,1459729.69,3685.08,2444.12,1465858.89
2841.0,2016-05-08 00:00:00,27.0,468.0,275.0,770.0,134.73,3505.32,2233.0,5873.05
2841.0,2016-06-07 00:00:00,33.0,456.0,289.0,778.0,164.67,3415.44,2346.68,5926.79
2841.0,2016-07-07 00:00:00,49.0,924.0,296.0,1269.0,244.51,6920.76,2403.52,9568.79
2841.0,2016-09-03 00:00:00,90.0,555.0,312.0,957.0,449.1,4156.95,2533.44,7139.49
2841.0,2016-12-01 00:00:00,61.0,416.0,402.0,879.0,304.39,3115.84,3264.24,6684.47
2841.0,2016-12-30 00:00:00,135.0,475.0,355.0,965.0,673.65,3557.75,2882.6,7114.0
2851.0,2015-01-24 00:00:00,50.0,36.0,0.0,86.0,249.5,269.64,0.0,519.14
2851.0,2015-03-24 00:00:00,0.0,199.0,64.0,263.0,0.0,1490.51,519.68,2010.19
2851.0,2015-05-22 00:00:00,0.0,77.0,0.0,77.0,0.0,576.73,0.0,576.73
2851.0,2015-07-21 00:00:00,0.0,35.0,88.0,123.0,0.0,262.15,714.56,976.71
2851.0,2015-10-18 00:00:00,0.0,55.0,82.0,137.0,0.0,411.95,665.84,1077.79
2851.0,2015-11-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2851.0,2016-01-13 00:00:00,24.0,0.0,0.0,24.0,119.76,0.0,0.0,119.76
2851.0,2016-02-12 00:00:00,0.0,16.0,52.0,68.0,0.0,119.84,422.24,542.08
2851.0,2016-04-11 00:00:00,0.0,3.0,26.0,29.0,0.0,22.47,211.12,233.59
2851.0,2016-05-10 00:00:00,0.0,52.0,63.0,115.0,0.0,389.48,511.56,901.04
2851.0,2016-07-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2851.0,2016-11-01 00:00:00,31.0,92.0,0.0,123.0,154.69,689.08,0.0,843.77
2851.0,2016-12-30 00:00:00,0.0,7.0,0.0,7.0,0.0,52.43,0.0,52.43
2861.0,2014-12-09 00:00:00,0.0,28.0,0.0,28.0,0.0,209.72,0.0,209.72
2861.0,2015-02-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2861.0,2015-07-03 00:00:00,29.0,94.0,416.0,539.0,144.71,704.06,3377.92,4226.69
2861.0,2015-08-01 00:00:00,0.0,11.0,153.0,164.0,0.0,82.39,1242.36,1324.75
2861.0,2015-08-31 00:00:00,319.0,79.0,59.0,457.0,1591.81,591.71,479.08,2662.6
2861.0,2015-11-26 00:00:00,0.0,63.0,63.0,126.0,0.0,471.87,511.56,983.43
2861.0,2016-01-24 00:00:00,40.0,57.0,35.0,132.0,199.6,426.93,284.2,910.73
2861.0,2016-02-23 00:00:00,0.0,0.0,45.0,45.0,0.0,0.0,365.4,365.4
2861.0,2016-03-24 00:00:00,0.0,0.0,10.0,10.0,0.0,0.0,81.2,81.2
2861.0,2016-04-22 00:00:00,0.0,5.0,161.0,166.0,0.0,37.45,1307.32,1344.77
2861.0,2016-06-20 00:00:00,126.0,71.0,83.0,280.0,628.74,531.79,673.96,1834.49
2861.0,2016-07-20 00:00:00,0.0,25.0,170.0,195.0,0.0,187.25,1380.4,1567.65
2861.0,2016-08-18 00:00:00,58.0,32.0,42.0,132.0,289.42,239.68,341.04,870.14
2861.0,2016-10-16 00:00:00,0.0,347.0,0.0,347.0,0.0,2599.03,0.0,2599.03
2861.0,2016-11-15 00:00:00,33.0,857.0,91.0,981.0,164.67,6418.93,738.92,7322.52
2871.0,2015-09-21 00:00:00,601.0,191.0,105.0,897.0,2998.99,1430.59,852.6,5282.18
2881.0,2014-12-17 00:00:00,515.0,704.0,0.0,1219.0,2569.85,5272.96,0.0,7842.81
2881.0,2015-01-15 00:00:00,521.0,548.0,512.0,1581.0,2599.79,4104.52,4157.44,10861.75
2881.0,2015-02-13 00:00:00,738.0,732.0,260.0,1730.0,3682.62,5482.68,2111.2,11276.5
2881.0,2015-03-15 00:00:00,358.0,896.0,0.0,1254.0,1786.42,6711.04,0.0,8497.46
2881.0,2015-05-12 00:00:00,569.0,597.0,192.0,1358.0,2839.31,4471.53,1559.04,8869.88
2881.0,2015-06-10 00:00:00,814.0,546.0,369.0,1729.0,4061.86,4089.54,2996.28,11147.68
2881.0,2015-07-10 00:00:00,136.0,599.0,111.0,846.0,678.64,4486.51,901.32,6066.47
2881.0,2015-08-09 00:00:00,396.0,142.0,763.0,1301.0,1976.04,1063.58,6195.56,9235.18
2881.0,2015-11-06 00:00:00,596.0,595.0,0.0,1191.0,2974.04,4456.55,0.0,7430.59
2881.0,2016-02-02 00:00:00,695.0,0.0,217.0,912.0,3468.05,0.0,1762.04,5230.09
2881.0,2016-03-02 00:00:00,525.0,649.0,273.0,1447.0,2619.75,4861.01,2216.76,9697.52
2881.0,2016-03-31 00:00:00,511.0,663.0,325.0,1499.0,2549.89,4965.87,2639.0,10154.76
2881.0,2016-08-26 00:00:00,562.0,608.0,0.0,1170.0,2804.38,4553.92,0.0,7358.3
2881.0,2016-09-24 00:00:00,464.0,844.0,397.0,1705.0,2315.36,6321.56,3223.64,11860.56
2891.0,2014-12-16 00:00:00,0.0,489.0,489.0,978.0,0.0,3662.61,3970.68,7633.29
2901.0,2014-12-14 00:00:00,0.0,225.0,0.0,225.0,0.0,1685.25,0.0,1685.25
2901.0,2015-02-11 00:00:00,69.0,53.0,40.0,162.0,344.31,396.97,324.8,1066.08
2911.0,2014-12-20 00:00:00,17.0,430.0,398.0,845.0,84.83,3220.7,3231.76,6537.29
2911.0,2015-01-18 00:00:00,0.0,341.0,261.0,602.0,0.0,2554.09,2119.32,4673.41
2911.0,2015-03-18 00:00:00,113.0,498.0,292.0,903.0,563.87,3730.02,2371.04,6664.93
2911.0,2015-04-17 00:00:00,59.0,1057.0,0.0,1116.0,294.41,7916.93,0.0,8211.34
2911.0,2015-05-16 00:00:00,122.0,357.0,0.0,479.0,608.78,2673.93,0.0,3282.71
2911.0,2015-06-15 00:00:00,13.0,524.0,255.0,792.0,64.87,3924.76,2070.6,6060.23
2911.0,2015-07-14 00:00:00,109.0,526.0,432.0,1067.0,543.91,3939.74,3507.84,7991.49
2911.0,2015-08-13 00:00:00,114.0,525.0,286.0,925.0,568.86,3932.25,2322.32,6823.43
2911.0,2015-11-08 00:00:00,127.0,471.0,233.0,831.0,633.73,3527.79,1891.96,6053.48
2911.0,2016-02-04 00:00:00,18.0,0.0,243.0,261.0,89.82,0.0,1973.16,2062.98
2911.0,2016-03-05 00:00:00,0.0,584.0,246.0,830.0,0.0,4374.16,1997.52,6371.68
2911.0,2016-05-04 00:00:00,108.0,469.0,421.0,998.0,538.92,3512.81,3418.52,7470.25
2911.0,2016-06-03 00:00:00,21.0,494.0,293.0,808.0,104.79,3700.06,2379.16,6184.01
2911.0,2016-08-02 00:00:00,234.0,413.0,289.0,936.0,1167.66,3093.37,2346.68,6607.71
2911.0,2016-09-30 00:00:00,105.0,478.0,404.0,987.0,523.95,3580.22,3280.48,7384.65
2911.0,2016-11-29 00:00:00,51.0,507.0,362.0,920.0,254.49,3797.43,2939.44,6991.36
2911.0,2016-12-28 00:00:00,47.0,498.0,0.0,545.0,234.53,3730.02,0.0,3964.55
2921.0,2014-12-23 00:00:00,69.0,583.0,175.0,827.0,344.31,4366.67,1421.0,6131.98
2921.0,2015-01-22 00:00:00,447.0,715.0,0.0,1162.0,2230.53,5355.35,0.0,7585.88
2921.0,2015-02-21 00:00:00,536.0,598.0,177.0,1311.0,2674.64,4479.02,1437.24,8590.9
2921.0,2015-04-22 00:00:00,414.0,643.0,508.0,1565.0,2065.86,4816.07,4124.96,11006.89
2921.0,2015-05-22 00:00:00,600.0,718.0,0.0,1318.0,2994.0,5377.82,0.0,8371.82
2921.0,2015-07-21 00:00:00,500.0,533.0,122.0,1155.0,2495.0,3992.17,990.64,7477.81
2921.0,2015-08-20 00:00:00,503.0,588.0,243.0,1334.0,2509.97,4404.12,1973.16,8887.25
2921.0,2015-11-16 00:00:00,687.0,635.0,186.0,1508.0,3428.13,4756.15,1510.32,9694.6
2921.0,2015-12-16 00:00:00,486.0,540.0,590.0,1616.0,2425.14,4044.6,4790.8,11260.54
2921.0,2016-01-15 00:00:00,462.0,1326.0,198.0,1986.0,2305.38,9931.74,1607.76,13844.88
2921.0,2016-02-13 00:00:00,567.0,539.0,433.0,1539.0,2829.33,4037.11,3515.96,10382.4
2921.0,2016-04-12 00:00:00,2357.0,641.0,147.0,3145.0,11761.43,4801.09,1193.64,17756.16
2921.0,2016-05-11 00:00:00,398.0,592.0,0.0,990.0,1986.02,4434.08,0.0,6420.1
2921.0,2016-06-10 00:00:00,529.0,525.0,147.0,1201.0,2639.71,3932.25,1193.64,7765.6
2921.0,2016-07-09 00:00:00,1083.0,596.0,169.0,1848.0,5404.17,4464.04,1372.28,11240.49
2931.0,2015-11-09 00:00:00,0.0,529.0,308.0,837.0,0.0,3962.21,2500.96,6463.17
2931.0,2015-12-08 00:00:00,43.0,559.0,255.0,857.0,214.57,4186.91,2070.6,6472.08
2931.0,2016-04-03 00:00:00,0.0,410.0,257.0,667.0,0.0,3070.9,2086.84,5157.74
2931.0,2016-05-02 00:00:00,0.0,508.0,240.0,748.0,0.0,3804.92,1948.8,5753.72
2931.0,2016-06-01 00:00:00,60.0,546.0,315.0,921.0,299.4,4089.54,2557.8,6946.74
2931.0,2016-07-30 00:00:00,0.0,560.0,324.0,884.0,0.0,4194.4,2630.88,6825.28
2931.0,2016-08-28 00:00:00,38.0,0.0,292.0,330.0,189.62,0.0,2371.04,2560.66
2931.0,2016-09-27 00:00:00,0.0,504.0,358.0,862.0,0.0,3774.96,2906.96,6681.92
2931.0,2016-10-27 00:00:00,109.0,341.0,281.0,731.0,543.91,2554.09,2281.72,5379.72
2931.0,2016-11-25 00:00:00,69.0,602.0,383.0,1054.0,344.31,4508.98,3109.96,7963.25
2931.0,2016-12-24 00:00:00,0.0,1727.0,257.0,1984.0,0.0,12935.23,2086.84,15022.07
2941.0,2015-11-24 00:00:00,62.0,465.0,265.0,792.0,309.38,3482.85,2151.8,5944.03
2951.0,2016-10-20 00:00:00,0.0,499.0,401.0,900.0,0.0,3737.51,3256.12,6993.63
2951.0,2016-11-18 00:00:00,66.0,590.0,308.0,964.0,329.34,4419.1,2500.96,7249.4
2951.0,2016-12-18 00:00:00,0.0,467.0,352.0,819.0,0.0,3497.83,2858.24,6356.07
2961.0,2015-01-09 00:00:00,44.0,500.0,314.0,858.0,219.56,3745.0,2549.68,6514.24
2961.0,2015-03-10 00:00:00,30.0,1110.0,556.0,1696.0,149.7,8313.9,4514.72,12978.32
2961.0,2015-04-09 00:00:00,0.0,310.0,268.0,578.0,0.0,2321.9,2176.16,4498.06
2961.0,2015-06-08 00:00:00,96.0,401.0,395.0,892.0,479.04,3003.49,3207.4,6689.93
2961.0,2015-08-05 00:00:00,93.0,607.0,0.0,700.0,464.07,4546.43,0.0,5010.5
2961.0,2015-09-03 00:00:00,86.0,532.0,284.0,902.0,429.14,3984.68,2306.08,6719.9
2961.0,2015-12-01 00:00:00,101.0,637.0,539.0,1277.0,503.99,4771.13,4376.68,9651.8
2961.0,2015-12-31 00:00:00,92.0,496.0,202.0,790.0,459.08,3715.04,1640.24,5814.36
2961.0,2016-01-30 00:00:00,91.0,439.0,302.0,832.0,454.09,3288.11,2452.24,6194.44
2961.0,2016-02-28 00:00:00,38.0,461.0,0.0,499.0,189.62,3452.89,0.0,3642.51
2961.0,2016-03-28 00:00:00,94.0,801.0,456.0,1351.0,469.06,5999.49,3702.72,10171.27
2961.0,2016-04-26 00:00:00,120.0,559.0,384.0,1063.0,598.8,4186.91,3118.08,7903.79
2961.0,2016-05-26 00:00:00,0.0,0.0,250.0,250.0,0.0,0.0,2030.0,2030.0
2961.0,2016-06-25 00:00:00,70.0,403.0,332.0,805.0,349.3,3018.47,2695.84,6063.61
2961.0,2016-07-24 00:00:00,131.0,535.0,370.0,1036.0,653.69,4007.15,3004.4,7665.24
2961.0,2016-08-23 00:00:00,23.0,522.0,0.0,545.0,114.77,3909.78,0.0,4024.55
2961.0,2016-09-21 00:00:00,1.0,521.0,265.0,787.0,4.99,3902.29,2151.8,6059.08
2961.0,2016-11-18 00:00:00,41.0,457.0,339.0,837.0,204.59,3422.93,2752.68,6380.2
2961.0,2016-12-17 00:00:00,804.0,380.0,332.0,1516.0,4011.96,2846.2,2695.84,9554.0
2971.0,2015-11-26 00:00:00,163.0,533.0,269.0,965.0,813.37,3992.17,2184.28,6989.82
2971.0,2015-12-25 00:00:00,69.0,370.0,280.0,719.0,344.31,2771.3,2273.6,5389.21
2971.0,2016-01-23 00:00:00,97.0,3918.0,356.0,4371.0,484.03,29345.82,2890.72,32720.57
2971.0,2016-03-22 00:00:00,54.0,453.0,677.0,1184.0,269.46,3392.97,5497.24,9159.67
2971.0,2016-06-19 00:00:00,0.0,536.0,1103.0,1639.0,0.0,4014.64,8956.36,12971.0
2971.0,2016-07-18 00:00:00,41.0,458.0,266.0,765.0,204.59,3430.42,2159.92,5794.93
2971.0,2016-08-17 00:00:00,7.0,319.0,324.0,650.0,34.93,2389.31,2630.88,5055.12
2971.0,2016-12-12 00:00:00,68.0,1599.0,148.0,1815.0,339.32,11976.51,1201.76,13517.59
2981.0,2015-01-11 00:00:00,100.0,567.0,8355.0,9022.0,499.0,4246.83,67842.6,72588.43
2981.0,2015-02-09 00:00:00,47.0,679.0,238.0,964.0,234.53,5085.71,1932.56,7252.8
2981.0,2015-04-09 00:00:00,497.0,653.0,118.0,1268.0,2480.03,4890.97,958.16,8329.16
2981.0,2015-05-08 00:00:00,506.0,631.0,287.0,1424.0,2524.94,4726.19,2330.44,9581.57
2981.0,2015-06-06 00:00:00,409.0,647.0,362.0,1418.0,2040.91,4846.03,2939.44,9826.38
2981.0,2015-08-04 00:00:00,216.0,651.0,0.0,867.0,1077.84,4875.99,0.0,5953.83
2991.0,2016-12-13 00:00:00,66.0,476.0,240.0,782.0,329.34,3565.24,1948.8,5843.38
3011.0,2014-12-08 00:00:00,495.0,613.0,134.0,1242.0,2470.05,4591.37,1088.08,8149.5
3011.0,2015-01-06 00:00:00,512.0,2696.0,232.0,3440.0,2554.88,20193.04,1883.84,24631.76
3021.0,2015-01-10 00:00:00,277.0,578.0,124.0,979.0,1382.23,4329.22,1006.88,6718.33
3021.0,2015-02-08 00:00:00,505.0,592.0,2529.0,3626.0,2519.95,4434.08,20535.48,27489.51
3021.0,2015-03-09 00:00:00,520.0,646.0,139.0,1305.0,2594.8,4838.54,1128.68,8562.02
3031.0,2016-05-14 00:00:00,360.0,591.0,273.0,1224.0,1796.4,4426.59,2216.76,8439.75
3031.0,2016-09-08 00:00:00,482.0,648.0,226.0,1356.0,2405.18,4853.52,1835.12,9093.82
3031.0,2016-10-07 00:00:00,554.0,505.0,145.0,1204.0,2764.46,3782.45,1177.4,7724.31
3041.0,2015-01-05 00:00:00,0.0,92.0,44.0,136.0,0.0,689.08,357.28,1046.36
3041.0,2015-02-04 00:00:00,243.0,108.0,94.0,445.0,1212.57,808.92,763.28,2784.77
3041.0,2015-03-06 00:00:00,3.0,60.0,19.0,82.0,14.97,449.4,154.28,618.65
3041.0,2015-04-04 00:00:00,0.0,93.0,0.0,93.0,0.0,696.57,0.0,696.57
3041.0,2015-06-02 00:00:00,0.0,71.0,0.0,71.0,0.0,531.79,0.0,531.79
3041.0,2015-07-02 00:00:00,28.0,0.0,91.0,119.0,139.72,0.0,738.92,878.64
3041.0,2015-07-31 00:00:00,12.0,6.0,8.0,26.0,59.88,44.94,64.96,169.78
3041.0,2015-08-30 00:00:00,0.0,64.0,396.0,460.0,0.0,479.36,3215.52,3694.88
3041.0,2015-12-26 00:00:00,1.0,0.0,11.0,12.0,4.99,0.0,89.32,94.31
3041.0,2016-02-23 00:00:00,0.0,0.0,152.0,152.0,0.0,0.0,1234.24,1234.24
3041.0,2016-03-23 00:00:00,37.0,0.0,30.0,67.0,184.63,0.0,243.6,428.23
3041.0,2016-05-22 00:00:00,202.0,0.0,89.0,291.0,1007.98,0.0,722.68,1730.66
3041.0,2016-07-20 00:00:00,0.0,104.0,27.0,131.0,0.0,778.96,219.24,998.2
3041.0,2016-08-19 00:00:00,0.0,282.0,0.0,282.0,0.0,2112.18,0.0,2112.18
3041.0,2016-11-17 00:00:00,27.0,126.0,0.0,153.0,134.73,943.74,0.0,1078.47
3051.0,2016-05-08 00:00:00,44.0,557.0,850.0,1451.0,219.56,4171.93,6902.0,11293.49
3051.0,2016-06-06 00:00:00,131.0,806.0,358.0,1295.0,653.69,6036.94,2906.96,9597.59
3051.0,2016-07-05 00:00:00,26.0,474.0,261.0,761.0,129.74,3550.26,2119.32,5799.32
3051.0,2016-08-04 00:00:00,136.0,256.0,304.0,696.0,678.64,1917.44,2468.48,5064.56
3051.0,2016-09-02 00:00:00,261.0,623.0,523.0,1407.0,1302.39,4666.27,4246.76,10215.42
3051.0,2016-10-02 00:00:00,0.0,426.0,378.0,804.0,0.0,3190.74,3069.36,6260.1
3051.0,2016-11-01 00:00:00,128.0,490.0,114.0,732.0,638.72,3670.1,925.68,5234.5
3051.0,2016-12-01 00:00:00,99.0,560.0,275.0,934.0,494.01,4194.4,2233.0,6921.41
3061.0,2014-12-24 00:00:00,477.0,463.0,0.0,940.0,2380.23,3467.87,0.0,5848.1
3071.0,2016-06-06 00:00:00,0.0,68.0,82.0,150.0,0.0,509.32,665.84,1175.16
3071.0,2016-08-03 00:00:00,106.0,70.0,361.0,537.0,528.94,524.3,2931.32,3984.56
3071.0,2016-10-01 00:00:00,0.0,157.0,0.0,157.0,0.0,1175.93,0.0,1175.93
3081.0,2015-01-03 00:00:00,508.0,585.0,171.0,1264.0,2534.92,4381.65,1388.52,8305.09
3091.0,2016-12-08 00:00:00,491.0,473.0,315.0,1279.0,2450.09,3542.77,2557.8,8550.66
3101.0,2016-11-22 00:00:00,362.0,127.0,0.0,489.0,1806.38,951.23,0.0,2757.61
3111.0,2015-03-30 00:00:00,35.0,0.0,53.0,88.0,174.65,0.0,430.36,605.01
3111.0,2015-05-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3111.0,2015-06-26 00:00:00,0.0,36.0,135.0,171.0,0.0,269.64,1096.2,1365.84
3111.0,2015-07-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3111.0,2015-08-23 00:00:00,1.0,105.0,13.0,119.0,4.99,786.45,105.56,897.0
3111.0,2015-10-22 00:00:00,58.0,70.0,5.0,133.0,289.42,524.3,40.6,854.32
3111.0,2016-06-15 00:00:00,0.0,163.0,0.0,163.0,0.0,1220.87,0.0,1220.87
3111.0,2016-07-15 00:00:00,7886.0,251.0,32.0,8169.0,39351.14,1879.99,259.84,41490.97
3111.0,2016-09-13 00:00:00,217.0,147.0,0.0,364.0,1082.83,1101.03,0.0,2183.86
3111.0,2016-10-12 00:00:00,213.0,0.0,0.0,213.0,1062.87,0.0,0.0,1062.87
3111.0,2016-11-10 00:00:00,0.0,947.0,0.0,947.0,0.0,7093.03,0.0,7093.03
3121.0,2015-01-21 00:00:00,53.0,51.0,0.0,104.0,264.47,381.99,0.0,646.46
3121.0,2015-03-22 00:00:00,90.0,0.0,0.0,90.0,449.1,0.0,0.0,449.1
3121.0,2015-06-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3121.0,2015-09-16 00:00:00,11.0,65.0,0.0,76.0,54.89,486.85,0.0,541.74
3121.0,2015-10-15 00:00:00,0.0,132.0,0.0,132.0,0.0,988.68,0.0,988.68
